uid treatment rep update donate partner
HMR1.0_14 HMR1.0 14 1300 0.517061 Host
HMR1.0_14 HMR1.0 14 1400 0.23538 Host
HMR1.0_14 HMR1.0 14 1500 0.111782 Host
HMR1.0_14 HMR1.0 14 1600 0.122369 Host
HMR1.0_14 HMR1.0 14 1700 0.273397 Host
HMR1.0_14 HMR1.0 14 1800 0.578574 Host
HMR1.0_14 HMR1.0 14 1900 0.780702 Host
HMR1.0_14 HMR1.0 14 2000 0.847418 Host
HMR1.0_14 HMR1.0 14 2100 0.863635 Host
HMR1.0_14 HMR1.0 14 2200 0.873129 Host
HMR1.0_14 HMR1.0 14 2300 0.880196 Host
HMR1.0_14 HMR1.0 14 2400 0.881151 Host
HMR1.0_14 HMR1.0 14 2500 0.880747 Host
HMR1.0_14 HMR1.0 14 2600 0.87668 Host
HMR1.0_14 HMR1.0 14 2700 0.872476 Host
HMR1.0_14 HMR1.0 14 2800 0.869927 Host
HMR1.0_14 HMR1.0 14 2900 0.865891 Host
HMR1.0_14 HMR1.0 14 3000 0.862489 Host
HMR1.0_14 HMR1.0 14 3100 0.856488 Host
HMR1.0_14 HMR1.0 14 3200 0.853477 Host
HMR1.0_14 HMR1.0 14 3300 0.84907 Host
HMR1.0_14 HMR1.0 14 3400 0.84463 Host
HMR1.0_14 HMR1.0 14 3500 0.838861 Host
HMR1.0_14 HMR1.0 14 3600 0.834287 Host
HMR1.0_14 HMR1.0 14 3700 0.829792 Host
HMR1.0_14 HMR1.0 14 3800 0.825304 Host
HMR1.0_14 HMR1.0 14 3900 0.823064 Host
HMR1.0_14 HMR1.0 14 4000 0.82061 Host
HMR1.0_14 HMR1.0 14 4100 0.816038 Host
HMR1.0_14 HMR1.0 14 4200 0.813196 Host
HMR1.0_14 HMR1.0 14 4300 0.808452 Host
HMR1.0_14 HMR1.0 14 4400 0.805988 Host
HMR1.0_14 HMR1.0 14 4500 0.804021 Host
HMR1.0_14 HMR1.0 14 4600 0.800485 Host
HMR1.0_14 HMR1.0 14 4700 0.798646 Host
HMR1.0_14 HMR1.0 14 4800 0.794772 Host
HMR1.0_14 HMR1.0 14 4900 0.791766 Host
HMR1.0_14 HMR1.0 14 5000 0.788809 Host
HMR1.0_14 HMR1.0 14 5100 0.786534 Host
HMR1.0_14 HMR1.0 14 5200 0.784406 Host
HMR1.0_14 HMR1.0 14 5300 0.783715 Host
HMR1.0_14 HMR1.0 14 5400 0.782604 Host
HMR1.0_14 HMR1.0 14 5500 0.781883 Host
HMR1.0_14 HMR1.0 14 5600 0.781348 Host
HMR1.0_14 HMR1.0 14 5700 0.780702 Host
HMR1.0_14 HMR1.0 14 5800 0.780128 Host
HMR1.0_14 HMR1.0 14 5900 0.779816 Host
HMR1.0_14 HMR1.0 14 6000 0.779584 Host
HMR1.0_14 HMR1.0 14 6100 0.778419 Host
HMR1.0_14 HMR1.0 14 6200 0.778356 Host
HMR1.0_14 HMR1.0 14 6300 0.778009 Host
HMR1.0_14 HMR1.0 14 6400 0.77767 Host
HMR1.0_14 HMR1.0 14 6500 0.777433 Host
HMR1.0_14 HMR1.0 14 6600 0.777059 Host
HMR1.0_14 HMR1.0 14 6700 0.776812 Host
HMR1.0_14 HMR1.0 14 6800 0.776765 Host
HMR1.0_14 HMR1.0 14 6900 0.776334 Host
HMR1.0_14 HMR1.0 14 7000 0.77595 Host
HMR1.0_14 HMR1.0 14 7100 0.77611 Host
HMR1.0_14 HMR1.0 14 7200 0.775964 Host
HMR1.0_14 HMR1.0 14 7300 0.775609 Host
HMR1.0_14 HMR1.0 14 7400 0.775042 Host
HMR1.0_14 HMR1.0 14 7500 0.774494 Host
HMR1.0_14 HMR1.0 14 7600 0.774728 Host
HMR1.0_14 HMR1.0 14 7700 0.774436 Host
HMR1.0_14 HMR1.0 14 7800 0.774185 Host
HMR1.0_14 HMR1.0 14 7900 0.77377 Host
HMR1.0_14 HMR1.0 14 8000 0.773753 Host
HMR1.0_14 HMR1.0 14 8100 0.773375 Host
HMR1.0_14 HMR1.0 14 8200 0.773354 Host
HMR1.0_14 HMR1.0 14 8300 0.773376 Host
HMR1.0_14 HMR1.0 14 8400 0.772863 Host
HMR1.0_14 HMR1.0 14 8500 0.772814 Host
HMR1.0_14 HMR1.0 14 8600 0.772925 Host
HMR1.0_14 HMR1.0 14 8700 0.772409 Host
HMR1.0_14 HMR1.0 14 8800 0.772191 Host
HMR1.0_14 HMR1.0 14 8900 0.771778 Host
HMR1.0_14 HMR1.0 14 9000 0.771564 Host
HMR1.0_14 HMR1.0 14 9100 0.771582 Host
HMR1.0_14 HMR1.0 14 9200 0.771343 Host
HMR1.0_14 HMR1.0 14 9300 0.770825 Host
HMR1.0_14 HMR1.0 14 9400 0.770814 Host
HMR1.0_14 HMR1.0 14 9500 0.770619 Host
HMR1.0_14 HMR1.0 14 9600 0.770246 Host
HMR1.0_14 HMR1.0 14 9700 0.770541 Host
HMR1.0_14 HMR1.0 14 9800 0.770398 Host
HMR1.0_14 HMR1.0 14 9900 0.770015 Host
HMR1.0_14 HMR1.0 14 10000 0.769977 Host
HMR1.0_14 HMR1.0 14 0 0.003401 Sym
HMR1.0_14 HMR1.0 14 100 -0.289572 Sym
HMR1.0_14 HMR1.0 14 200 -0.335348 Sym
HMR1.0_14 HMR1.0 14 300 -0.29922 Sym
HMR1.0_14 HMR1.0 14 400 -0.166135 Sym
HMR1.0_14 HMR1.0 14 500 -0.0878524 Sym
HMR1.0_14 HMR1.0 14 600 -0.00653565 Sym
HMR1.0_14 HMR1.0 14 700 0.0711933 Sym
HMR1.0_14 HMR1.0 14 800 0.186461 Sym
HMR1.0_14 HMR1.0 14 900 0.300602 Sym
HMR1.0_14 HMR1.0 14 1000 0.356152 Sym
HMR1.0_14 HMR1.0 14 1100 0.369421 Sym
HMR1.0_14 HMR1.0 14 1200 0.368836 Sym
HMR1.0_14 HMR1.0 14 1300 0.34787 Sym
HMR1.0_14 HMR1.0 14 1400 0.169084 Sym
HMR1.0_14 HMR1.0 14 1500 -0.349134 Sym
HMR1.0_14 HMR1.0 14 1600 -0.449351 Sym
HMR1.0_14 HMR1.0 14 1700 -0.402803 Sym
HMR1.0_14 HMR1.0 14 1800 -0.271844 Sym
HMR1.0_14 HMR1.0 14 1900 -0.157683 Sym
HMR1.0_14 HMR1.0 14 2000 -0.0712016 Sym
HMR1.0_14 HMR1.0 14 2100 -0.0245894 Sym
HMR1.0_14 HMR1.0 14 2200 0.115328 Sym
HMR1.0_14 HMR1.0 14 2300 0.274027 Sym
HMR1.0_14 HMR1.0 14 2400 0.368842 Sym
HMR1.0_14 HMR1.0 14 2500 0.398964 Sym
HMR1.0_14 HMR1.0 14 2600 0.397373 Sym
HMR1.0_14 HMR1.0 14 2700 0.39513 Sym
HMR1.0_14 HMR1.0 14 2800 0.38957 Sym
HMR1.0_14 HMR1.0 14 2900 0.386225 Sym
HMR1.0_14 HMR1.0 14 3000 0.381474 Sym
HMR1.0_14 HMR1.0 14 3100 0.378467 Sym
HMR1.0_14 HMR1.0 14 3200 0.372646 Sym
HMR1.0_14 HMR1.0 14 3300 0.369449 Sym
HMR1.0_14 HMR1.0 14 3400 0.367405 Sym
HMR1.0_14 HMR1.0 14 3500 0.364912 Sym
HMR1.0_14 HMR1.0 14 3600 0.362653 Sym
HMR1.0_14 HMR1.0 14 3700 0.358572 Sym
HMR1.0_14 HMR1.0 14 3800 0.356608 Sym
HMR1.0_14 HMR1.0 14 3900 0.354249 Sym
HMR1.0_14 HMR1.0 14 4000 0.351498 Sym
HMR1.0_14 HMR1.0 14 4100 0.347614 Sym
HMR1.0_14 HMR1.0 14 4200 0.341979 Sym
HMR1.0_14 HMR1.0 14 4300 0.338591 Sym
HMR1.0_14 HMR1.0 14 4400 0.336715 Sym
HMR1.0_14 HMR1.0 14 4500 0.336078 Sym
HMR1.0_14 HMR1.0 14 4600 0.334536 Sym
HMR1.0_14 HMR1.0 14 4700 0.333326 Sym
HMR1.0_14 HMR1.0 14 4800 0.331911 Sym
HMR1.0_14 HMR1.0 14 4900 0.331706 Sym
HMR1.0_14 HMR1.0 14 5000 0.330786 Sym
HMR1.0_14 HMR1.0 14 5100 0.330221 Sym
HMR1.0_14 HMR1.0 14 5200 0.330017 Sym
HMR1.0_14 HMR1.0 14 5300 0.32985 Sym
HMR1.0_14 HMR1.0 14 5400 0.329879 Sym
HMR1.0_14 HMR1.0 14 5500 0.329587 Sym
HMR1.0_14 HMR1.0 14 5600 0.328695 Sym
HMR1.0_14 HMR1.0 14 5700 0.328843 Sym
HMR1.0_14 HMR1.0 14 5800 0.328424 Sym
HMR1.0_14 HMR1.0 14 5900 0.327917 Sym
HMR1.0_14 HMR1.0 14 6000 0.328441 Sym
HMR1.0_14 HMR1.0 14 6100 0.328433 Sym
HMR1.0_14 HMR1.0 14 6200 0.328067 Sym
HMR1.0_14 HMR1.0 14 6300 0.32786 Sym
HMR1.0_14 HMR1.0 14 6400 0.327759 Sym
HMR1.0_14 HMR1.0 14 6500 0.32708 Sym
HMR1.0_14 HMR1.0 14 6600 0.326986 Sym
HMR1.0_14 HMR1.0 14 6700 0.327264 Sym
HMR1.0_14 HMR1.0 14 6800 0.326907 Sym
HMR1.0_14 HMR1.0 14 6900 0.32694 Sym
HMR1.0_14 HMR1.0 14 7000 0.326456 Sym
HMR1.0_14 HMR1.0 14 7100 0.326918 Sym
HMR1.0_14 HMR1.0 14 7200 0.326925 Sym
HMR1.0_14 HMR1.0 14 7300 0.326535 Sym
HMR1.0_14 HMR1.0 14 7400 0.326503 Sym
HMR1.0_14 HMR1.0 14 7500 0.325894 Sym
HMR1.0_14 HMR1.0 14 7600 0.325163 Sym
HMR1.0_14 HMR1.0 14 7700 0.324992 Sym
HMR1.0_14 HMR1.0 14 7800 0.324477 Sym
HMR1.0_14 HMR1.0 14 7900 0.324095 Sym
HMR1.0_14 HMR1.0 14 8000 0.324259 Sym
HMR1.0_14 HMR1.0 14 8100 0.323997 Sym
HMR1.0_14 HMR1.0 14 8200 0.324314 Sym
HMR1.0_14 HMR1.0 14 8300 0.323655 Sym
HMR1.0_14 HMR1.0 14 8400 0.323505 Sym
HMR1.0_14 HMR1.0 14 8500 0.32327 Sym
HMR1.0_14 HMR1.0 14 8600 0.32279 Sym
HMR1.0_14 HMR1.0 14 8700 0.322577 Sym
HMR1.0_14 HMR1.0 14 8800 0.322042 Sym
HMR1.0_14 HMR1.0 14 8900 0.322046 Sym
HMR1.0_14 HMR1.0 14 9000 0.322335 Sym
HMR1.0_14 HMR1.0 14 9100 0.321931 Sym
HMR1.0_14 HMR1.0 14 9200 0.321361 Sym
HMR1.0_14 HMR1.0 14 9300 0.321562 Sym
HMR1.0_14 HMR1.0 14 9400 0.321651 Sym
HMR1.0_14 HMR1.0 14 9500 0.320961 Sym
HMR1.0_14 HMR1.0 14 9600 0.321379 Sym
HMR1.0_14 HMR1.0 14 9700 0.32151 Sym
HMR1.0_14 HMR1.0 14 9800 0.321597 Sym
HMR1.0_14 HMR1.0 14 9900 0.321107 Sym
HMR1.0_14 HMR1.0 14 10000 0.320864 Sym
HMR1.0_15 HMR1.0 15 0 -0.00251756 Host
HMR1.0_15 HMR1.0 15 100 0.159293 Host
HMR1.0_15 HMR1.0 15 200 0.239297 Host
HMR1.0_15 HMR1.0 15 300 0.400439 Host
HMR1.0_15 HMR1.0 15 400 0.602432 Host
HMR1.0_15 HMR1.0 15 500 0.762057 Host
HMR1.0_15 HMR1.0 15 600 0.852386 Host
HMR1.0_15 HMR1.0 15 700 0.894901 Host
HMR1.0_15 HMR1.0 15 800 0.906251 Host
HMR1.0_15 HMR1.0 15 900 0.908929 Host
HMR1.0_15 HMR1.0 15 1000 0.911927 Host
HMR1.0_15 HMR1.0 15 1100 0.90071 Host
HMR1.0_15 HMR1.0 15 1200 0.877286 Host
HMR1.0_15 HMR1.0 15 1300 0.820745 Host
HMR1.0_15 HMR1.0 15 1400 0.706712 Host
HMR1.0_15 HMR1.0 15 1500 0.520864 Host
HMR1.0_15 HMR1.0 15 1600 0.295003 Host
HMR1.0_15 HMR1.0 15 1700 0.139662 Host
HMR1.0_15 HMR1.0 15 1800 0.0800444 Host
HMR1.0_15 HMR1.0 15 1900 0.0648815 Host
HMR1.0_15 HMR1.0 15 2000 0.0627748 Host
HMR1.0_15 HMR1.0 15 2100 0.0620394 Host
HMR1.0_15 HMR1.0 15 2200 0.0617938 Host
HMR1.0_15 HMR1.0 15 2300 0.0611115 Host
HMR1.0_15 HMR1.0 15 2400 0.0609034 Host
HMR1.0_15 HMR1.0 15 2500 0.0606114 Host
HMR1.0_15 HMR1.0 15 2600 0.0603457 Host
HMR1.0_15 HMR1.0 15 2700 0.0602714 Host
HMR1.0_15 HMR1.0 15 2800 0.0601569 Host
HMR1.0_15 HMR1.0 15 2900 0.0592448 Host
HMR1.0_15 HMR1.0 15 3000 0.0598339 Host
HMR1.0_15 HMR1.0 15 3100 0.0601754 Host
HMR1.0_15 HMR1.0 15 3200 0.0599367 Host
HMR1.0_15 HMR1.0 15 3300 0.0598914 Host
HMR1.0_15 HMR1.0 15 3400 0.0604185 Host
HMR1.0_15 HMR1.0 15 3500 0.0603168 Host
HMR1.0_15 HMR1.0 15 3600 0.0594715 Host
HMR1.0_15 HMR1.0 15 3700 0.0590381 Host
HMR1.0_15 HMR1.0 15 3800 0.0591415 Host
HMR1.0_15 HMR1.0 15 3900 0.0584278 Host
HMR1.0_15 HMR1.0 15 4000 0.0582057 Host
HMR1.0_15 HMR1.0 15 4100 0.0579319 Host
HMR1.0_15 HMR1.0 15 4200 0.0582261 Host
HMR1.0_15 HMR1.0 15 4300 0.0577331 Host
HMR1.0_15 HMR1.0 15 4400 0.0576039 Host
HMR1.0_15 HMR1.0 15 4500 0.0579989 Host
HMR1.0_15 HMR1.0 15 4600 0.0579073 Host
HMR1.0_15 HMR1.0 15 4700 0.057782 Host
HMR1.0_15 HMR1.0 15 4800 0.0583067 Host
HMR1.0_15 HMR1.0 15 4900 0.0581438 Host
HMR1.0_15 HMR1.0 15 5000 0.0585196 Host
HMR1.0_15 HMR1.0 15 5100 0.0582125 Host
HMR1.0_15 HMR1.0 15 5200 0.0586533 Host
HMR1.0_15 HMR1.0 15 5300 0.0587475 Host
HMR1.0_15 HMR1.0 15 5400 0.0583864 Host
HMR1.0_15 HMR1.0 15 5500 0.0584484 Host
HMR1.0_15 HMR1.0 15 5600 0.0582825 Host
HMR1.0_15 HMR1.0 15 5700 0.0581886 Host
HMR1.0_15 HMR1.0 15 5800 0.0576356 Host
HMR1.0_15 HMR1.0 15 5900 0.0582671 Host
HMR1.0_15 HMR1.0 15 6000 0.0587258 Host
HMR1.0_15 HMR1.0 15 6100 0.0581332 Host
HMR1.0_15 HMR1.0 15 6200 0.0578069 Host
HMR1.0_15 HMR1.0 15 6300 0.0584662 Host
HMR1.0_15 HMR1.0 15 6400 0.0589207 Host
HMR1.0_15 HMR1.0 15 6500 0.0582934 Host
HMR1.0_15 HMR1.0 15 6600 0.0580989 Host
HMR1.0_15 HMR1.0 15 6700 0.0581527 Host
HMR1.0_15 HMR1.0 15 6800 0.0586472 Host
HMR1.0_15 HMR1.0 15 6900 0.0585409 Host
HMR1.0_15 HMR1.0 15 7000 0.0590351 Host
HMR1.0_15 HMR1.0 15 7100 0.0587903 Host
HMR1.0_15 HMR1.0 15 7200 0.0582584 Host
HMR1.0_15 HMR1.0 15 7300 0.057475 Host
HMR1.0_15 HMR1.0 15 7400 0.0567147 Host
HMR1.0_15 HMR1.0 15 7500 0.0569659 Host
HMR1.0_15 HMR1.0 15 7600 0.0577474 Host
HMR1.0_15 HMR1.0 15 7700 0.0570992 Host
HMR1.0_15 HMR1.0 15 7800 0.0569315 Host
HMR1.0_15 HMR1.0 15 7900 0.0566667 Host
HMR1.0_15 HMR1.0 15 8000 0.0576159 Host
HMR1.0_15 HMR1.0 15 8100 0.0575101 Host
HMR1.0_15 HMR1.0 15 8200 0.0583029 Host
HMR1.0_15 HMR1.0 15 8300 0.0584749 Host
HMR1.0_15 HMR1.0 15 8400 0.0580142 Host
HMR1.0_15 HMR1.0 15 8500 0.0578734 Host
HMR1.0_15 HMR1.0 15 8600 0.0572872 Host
HMR1.0_15 HMR1.0 15 8700 0.0579772 Host
HMR1.0_15 HMR1.0 15 8800 0.0579279 Host
HMR1.0_15 HMR1.0 15 8900 0.05744 Host
HMR1.0_15 HMR1.0 15 9000 0.0578057 Host
HMR1.0_15 HMR1.0 15 9100 0.0587362 Host
HMR1.0_15 HMR1.0 15 9200 0.0584061 Host
HMR1.0_15 HMR1.0 15 9300 0.0587407 Host
HMR1.0_15 HMR1.0 15 9400 0.0581925 Host
HMR1.0_15 HMR1.0 15 9500 0.057569 Host
HMR1.0_15 HMR1.0 15 9600 0.0567928 Host
HMR1.0_15 HMR1.0 15 9700 0.056892 Host
HMR1.0_15 HMR1.0 15 9800 0.0568628 Host
HMR1.0_15 HMR1.0 15 9900 0.0583081 Host
HMR1.0_15 HMR1.0 15 10000 0.057522 Host
HMR1.0_15 HMR1.0 15 0 -0.00252841 Sym
HMR1.0_15 HMR1.0 15 100 -0.272841 Sym
HMR1.0_15 HMR1.0 15 200 -0.341716 Sym
HMR1.0_15 HMR1.0 15 300 -0.296812 Sym
HMR1.0_15 HMR1.0 15 400 -0.193941 Sym
HMR1.0_15 HMR1.0 15 500 -0.108132 Sym
HMR1.0_15 HMR1.0 15 600 -0.0071248 Sym
HMR1.0_15 HMR1.0 15 700 0.0898699 Sym
HMR1.0_15 HMR1.0 15 800 0.196351 Sym
HMR1.0_15 HMR1.0 15 900 0.324813 Sym
HMR1.0_15 HMR1.0 15 1000 0.372959 Sym
HMR1.0_15 HMR1.0 15 1100 0.415265 Sym
HMR1.0_15 HMR1.0 15 1200 0.425747 Sym
HMR1.0_15 HMR1.0 15 1300 0.421303 Sym
HMR1.0_15 HMR1.0 15 1400 0.416825 Sym
HMR1.0_15 HMR1.0 15 1500 0.414007 Sym
HMR1.0_15 HMR1.0 15 1600 0.40971 Sym
HMR1.0_15 HMR1.0 15 1700 0.407394 Sym
HMR1.0_15 HMR1.0 15 1800 0.400683 Sym
HMR1.0_15 HMR1.0 15 1900 0.393248 Sym
HMR1.0_15 HMR1.0 15 2000 0.398743 Sym
HMR1.0_15 HMR1.0 15 2100 0.392618 Sym
HMR1.0_15 HMR1.0 15 2200 -nan Sym
HMR1.0_15 HMR1.0 15 2300 -nan Sym
HMR1.0_15 HMR1.0 15 2400 -nan Sym
HMR1.0_15 HMR1.0 15 2500 -nan Sym
HMR1.0_15 HMR1.0 15 2600 -nan Sym
HMR1.0_15 HMR1.0 15 2700 -nan Sym
HMR1.0_15 HMR1.0 15 2800 -nan Sym
HMR1.0_15 HMR1.0 15 2900 -nan Sym
HMR1.0_15 HMR1.0 15 3000 -nan Sym
HMR1.0_15 HMR1.0 15 3100 -nan Sym
HMR1.0_15 HMR1.0 15 3200 -nan Sym
HMR1.0_15 HMR1.0 15 3300 -nan Sym
HMR1.0_15 HMR1.0 15 3400 -nan Sym
HMR1.0_15 HMR1.0 15 3500 -nan Sym
HMR1.0_15 HMR1.0 15 3600 -nan Sym
HMR1.0_15 HMR1.0 15 3700 -nan Sym
HMR1.0_15 HMR1.0 15 3800 -nan Sym
HMR1.0_15 HMR1.0 15 3900 -nan Sym
HMR1.0_15 HMR1.0 15 4000 -nan Sym
HMR1.0_15 HMR1.0 15 4100 -nan Sym
HMR1.0_15 HMR1.0 15 4200 -nan Sym
HMR1.0_15 HMR1.0 15 4300 -nan Sym
HMR1.0_15 HMR1.0 15 4400 -nan Sym
HMR1.0_15 HMR1.0 15 4500 -nan Sym
HMR1.0_15 HMR1.0 15 4600 -nan Sym
HMR1.0_15 HMR1.0 15 4700 -nan Sym
HMR1.0_15 HMR1.0 15 4800 -nan Sym
HMR1.0_15 HMR1.0 15 4900 -nan Sym
HMR1.0_15 HMR1.0 15 5000 -nan Sym
HMR1.0_15 HMR1.0 15 5100 -nan Sym
HMR1.0_15 HMR1.0 15 5200 -nan Sym
HMR1.0_15 HMR1.0 15 5300 -nan Sym
HMR1.0_15 HMR1.0 15 5400 -nan Sym
HMR1.0_15 HMR1.0 15 5500 -nan Sym
HMR1.0_15 HMR1.0 15 5600 -nan Sym
HMR1.0_15 HMR1.0 15 5700 -nan Sym
HMR1.0_15 HMR1.0 15 5800 -nan Sym
HMR1.0_15 HMR1.0 15 5900 -nan Sym
HMR1.0_15 HMR1.0 15 6000 -nan Sym
HMR1.0_15 HMR1.0 15 6100 -nan Sym
HMR1.0_15 HMR1.0 15 6200 -nan Sym
HMR1.0_15 HMR1.0 15 6300 -nan Sym
HMR1.0_15 HMR1.0 15 6400 -nan Sym
HMR1.0_15 HMR1.0 15 6500 -nan Sym
HMR1.0_15 HMR1.0 15 6600 -nan Sym
HMR1.0_15 HMR1.0 15 6700 -nan Sym
HMR1.0_15 HMR1.0 15 6800 -nan Sym
HMR1.0_15 HMR1.0 15 6900 -nan Sym
HMR1.0_15 HMR1.0 15 7000 -nan Sym
HMR1.0_15 HMR1.0 15 7100 -nan Sym
HMR1.0_15 HMR1.0 15 7200 -nan Sym
HMR1.0_15 HMR1.0 15 7300 -nan Sym
HMR1.0_15 HMR1.0 15 7400 -nan Sym
HMR1.0_15 HMR1.0 15 7500 -nan Sym
HMR1.0_15 HMR1.0 15 7600 -nan Sym
HMR1.0_15 HMR1.0 15 7700 -nan Sym
HMR1.0_15 HMR1.0 15 7800 -nan Sym
HMR1.0_15 HMR1.0 15 7900 -nan Sym
HMR1.0_15 HMR1.0 15 8000 -nan Sym
HMR1.0_15 HMR1.0 15 8100 -nan Sym
HMR1.0_15 HMR1.0 15 8200 -nan Sym
HMR1.0_15 HMR1.0 15 8300 -nan Sym
HMR1.0_15 HMR1.0 15 8400 -nan Sym
HMR1.0_15 HMR1.0 15 8500 -nan Sym
HMR1.0_15 HMR1.0 15 8600 -nan Sym
HMR1.0_15 HMR1.0 15 8700 -nan Sym
HMR1.0_15 HMR1.0 15 8800 -nan Sym
HMR1.0_15 HMR1.0 15 8900 -nan Sym
HMR1.0_15 HMR1.0 15 9000 -nan Sym
HMR1.0_15 HMR1.0 15 9100 -nan Sym
HMR1.0_15 HMR1.0 15 9200 -nan Sym
HMR1.0_15 HMR1.0 15 9300 -nan Sym
HMR1.0_15 HMR1.0 15 9400 -nan Sym
HMR1.0_15 HMR1.0 15 9500 -nan Sym
HMR1.0_15 HMR1.0 15 9600 -nan Sym
HMR1.0_15 HMR1.0 15 9700 -nan Sym
HMR1.0_15 HMR1.0 15 9800 -nan Sym
HMR1.0_15 HMR1.0 15 9900 -nan Sym
HMR1.0_15 HMR1.0 15 10000 -nan Sym
HMR1.0_16 HMR1.0 16 0 -0.0104612 Host
HMR1.0_16 HMR1.0 16 100 0.165766 Host
HMR1.0_16 HMR1.0 16 200 0.230737 Host
HMR1.0_16 HMR1.0 16 300 0.369974 Host
HMR1.0_16 HMR1.0 16 400 0.564551 Host
HMR1.0_16 HMR1.0 16 500 0.741282 Host
HMR1.0_16 HMR1.0 16 600 0.814269 Host
HMR1.0_16 HMR1.0 16 700 0.856229 Host
HMR1.0_16 HMR1.0 16 800 0.875825 Host
HMR1.0_16 HMR1.0 16 900 0.888218 Host
HMR1.0_16 HMR1.0 16 1000 0.890148 Host
HMR1.0_16 HMR1.0 16 1100 0.888514 Host
HMR1.0_16 HMR1.0 16 1200 0.887588 Host
HMR1.0_16 HMR1.0 16 1300 0.879353 Host
HMR1.0_16 HMR1.0 16 1400 0.86534 Host
HMR1.0_16 HMR1.0 16 1500 0.818376 Host
HMR1.0_16 HMR1.0 16 1600 0.697995 Host
HMR1.0_16 HMR1.0 16 1700 0.513816 Host
HMR1.0_16 HMR1.0 16 1800 0.307023 Host
HMR1.0_16 HMR1.0 16 1900 0.217213 Host
HMR1.0_16 HMR1.0 16 2000 0.19565 Host
HMR1.0_16 HMR1.0 16 2100 0.19189 Host
HMR1.0_16 HMR1.0 16 2200 0.191746 Host
HMR1.0_16 HMR1.0 16 2300 0.191729 Host
HMR1.0_16 HMR1.0 16 2400 0.192022 Host
HMR1.0_16 HMR1.0 16 2500 0.191971 Host
HMR1.0_16 HMR1.0 16 2600 0.191871 Host
HMR1.0_16 HMR1.0 16 2700 0.191921 Host
HMR1.0_16 HMR1.0 16 2800 0.191853 Host
HMR1.0_16 HMR1.0 16 2900 0.19171 Host
HMR1.0_16 HMR1.0 16 3000 0.191886 Host
HMR1.0_16 HMR1.0 16 3100 0.191951 Host
HMR1.0_16 HMR1.0 16 3200 0.191574 Host
HMR1.0_16 HMR1.0 16 3300 0.191496 Host
HMR1.0_16 HMR1.0 16 3400 0.191487 Host
HMR1.0_16 HMR1.0 16 3500 0.191419 Host
HMR1.0_16 HMR1.0 16 3600 0.191391 Host
HMR1.0_16 HMR1.0 16 3700 0.191268 Host
HMR1.0_16 HMR1.0 16 3800 0.191266 Host
HMR1.0_16 HMR1.0 16 3900 0.191357 Host
HMR1.0_16 HMR1.0 16 4000 0.191298 Host
HMR1.0_16 HMR1.0 16 4100 0.191173 Host
HMR1.0_16 HMR1.0 16 4200 0.190995 Host
HMR1.0_16 HMR1.0 16 4300 0.190884 Host
HMR1.0_16 HMR1.0 16 4400 0.190695 Host
HMR1.0_16 HMR1.0 16 4500 0.190474 Host
HMR1.0_16 HMR1.0 16 4600 0.190197 Host
HMR1.0_16 HMR1.0 16 4700 0.189948 Host
HMR1.0_16 HMR1.0 16 4800 0.189997 Host
HMR1.0_16 HMR1.0 16 4900 0.190013 Host
HMR1.0_16 HMR1.0 16 5000 0.190079 Host
HMR1.0_16 HMR1.0 16 5100 0.189649 Host
HMR1.0_16 HMR1.0 16 5200 0.18936 Host
HMR1.0_16 HMR1.0 16 5300 0.189373 Host
HMR1.0_16 HMR1.0 16 5400 0.189036 Host
HMR1.0_16 HMR1.0 16 5500 0.188976 Host
HMR1.0_16 HMR1.0 16 5600 0.188996 Host
HMR1.0_16 HMR1.0 16 5700 0.188674 Host
HMR1.0_16 HMR1.0 16 5800 0.188459 Host
HMR1.0_16 HMR1.0 16 5900 0.188112 Host
HMR1.0_16 HMR1.0 16 6000 0.187663 Host
HMR1.0_16 HMR1.0 16 6100 0.187597 Host
HMR1.0_16 HMR1.0 16 6200 0.187259 Host
HMR1.0_16 HMR1.0 16 6300 0.18647 Host
HMR1.0_16 HMR1.0 16 6400 0.186161 Host
HMR1.0_16 HMR1.0 16 6500 0.185942 Host
HMR1.0_16 HMR1.0 16 6600 0.185829 Host
HMR1.0_16 HMR1.0 16 6700 0.185333 Host
HMR1.0_16 HMR1.0 16 6800 0.185447 Host
HMR1.0_16 HMR1.0 16 6900 0.184506 Host
HMR1.0_16 HMR1.0 16 7000 0.183785 Host
HMR1.0_16 HMR1.0 16 7100 0.183564 Host
HMR1.0_16 HMR1.0 16 7200 0.183348 Host
HMR1.0_16 HMR1.0 16 7300 0.183155 Host
HMR1.0_16 HMR1.0 16 7400 0.183022 Host
HMR1.0_16 HMR1.0 16 7500 0.182331 Host
HMR1.0_16 HMR1.0 16 7600 0.182087 Host
HMR1.0_16 HMR1.0 16 7700 0.181394 Host
HMR1.0_16 HMR1.0 16 7800 0.180745 Host
HMR1.0_16 HMR1.0 16 7900 0.179674 Host
HMR1.0_16 HMR1.0 16 8000 0.178875 Host
HMR1.0_16 HMR1.0 16 8100 0.177478 Host
HMR1.0_16 HMR1.0 16 8200 0.176676 Host
HMR1.0_16 HMR1.0 16 8300 0.176146 Host
HMR1.0_16 HMR1.0 16 8400 0.175475 Host
HMR1.0_16 HMR1.0 16 8500 0.174664 Host
HMR1.0_16 HMR1.0 16 8600 0.174139 Host
