uid HMR VR rep update donate partner
HMR1.0_11 HMR1.0 VR0.2 11 5500 0.788173 Host
HMR1.0_11 HMR1.0 VR0.2 11 5600 0.788188 Host
HMR1.0_11 HMR1.0 VR0.2 11 5700 0.789501 Host
HMR1.0_11 HMR1.0 VR0.2 11 5800 0.790038 Host
HMR1.0_11 HMR1.0 VR0.2 11 5900 0.789891 Host
HMR1.0_11 HMR1.0 VR0.2 11 6000 0.789716 Host
HMR1.0_11 HMR1.0 VR0.2 11 6100 0.789686 Host
HMR1.0_11 HMR1.0 VR0.2 11 6200 0.790423 Host
HMR1.0_11 HMR1.0 VR0.2 11 6300 0.790016 Host
HMR1.0_11 HMR1.0 VR0.2 11 6400 0.789168 Host
HMR1.0_11 HMR1.0 VR0.2 11 6500 0.790569 Host
HMR1.0_11 HMR1.0 VR0.2 11 6600 0.791439 Host
HMR1.0_11 HMR1.0 VR0.2 11 6700 0.791061 Host
HMR1.0_11 HMR1.0 VR0.2 11 6800 0.790817 Host
HMR1.0_11 HMR1.0 VR0.2 11 6900 0.790051 Host
HMR1.0_11 HMR1.0 VR0.2 11 7000 0.789623 Host
HMR1.0_11 HMR1.0 VR0.2 11 7100 0.790524 Host
HMR1.0_11 HMR1.0 VR0.2 11 7200 0.790932 Host
HMR1.0_11 HMR1.0 VR0.2 11 7300 0.79081 Host
HMR1.0_11 HMR1.0 VR0.2 11 7400 0.790144 Host
HMR1.0_11 HMR1.0 VR0.2 11 7500 0.790244 Host
HMR1.0_11 HMR1.0 VR0.2 11 7600 0.790594 Host
HMR1.0_11 HMR1.0 VR0.2 11 7700 0.78971 Host
HMR1.0_11 HMR1.0 VR0.2 11 7800 0.790215 Host
HMR1.0_11 HMR1.0 VR0.2 11 7900 0.791038 Host
HMR1.0_11 HMR1.0 VR0.2 11 8000 0.791836 Host
HMR1.0_11 HMR1.0 VR0.2 11 8100 0.792703 Host
HMR1.0_11 HMR1.0 VR0.2 11 8200 0.791737 Host
HMR1.0_11 HMR1.0 VR0.2 11 8300 0.792012 Host
HMR1.0_11 HMR1.0 VR0.2 11 8400 0.792922 Host
HMR1.0_11 HMR1.0 VR0.2 11 8500 0.793045 Host
HMR1.0_11 HMR1.0 VR0.2 11 8600 0.793319 Host
HMR1.0_11 HMR1.0 VR0.2 11 8700 0.793327 Host
HMR1.0_11 HMR1.0 VR0.2 11 8800 0.793962 Host
HMR1.0_11 HMR1.0 VR0.2 11 8900 0.793943 Host
HMR1.0_11 HMR1.0 VR0.2 11 9000 0.794626 Host
HMR1.0_11 HMR1.0 VR0.2 11 9100 0.79395 Host
HMR1.0_11 HMR1.0 VR0.2 11 9200 0.793862 Host
HMR1.0_11 HMR1.0 VR0.2 11 9300 0.794186 Host
HMR1.0_11 HMR1.0 VR0.2 11 9400 0.794129 Host
HMR1.0_11 HMR1.0 VR0.2 11 9500 0.794072 Host
HMR1.0_11 HMR1.0 VR0.2 11 9600 0.794095 Host
HMR1.0_11 HMR1.0 VR0.2 11 9700 0.794058 Host
HMR1.0_11 HMR1.0 VR0.2 11 9800 0.793912 Host
HMR1.0_11 HMR1.0 VR0.2 11 9900 0.79347 Host
HMR1.0_11 HMR1.0 VR0.2 11 10000 0.792893 Host
HMR1.0_11 HMR1.0 VR0.2 11 0 -0.0119029 Sym
HMR1.0_11 HMR1.0 VR0.2 11 100 -0.559107 Sym
HMR1.0_11 HMR1.0 VR0.2 11 200 -0.72062 Sym
HMR1.0_11 HMR1.0 VR0.2 11 300 -0.79775 Sym
HMR1.0_11 HMR1.0 VR0.2 11 400 -0.854528 Sym
HMR1.0_11 HMR1.0 VR0.2 11 500 -0.890399 Sym
HMR1.0_11 HMR1.0 VR0.2 11 600 -0.911479 Sym
HMR1.0_11 HMR1.0 VR0.2 11 700 -0.933796 Sym
HMR1.0_11 HMR1.0 VR0.2 11 800 -0.943946 Sym
HMR1.0_11 HMR1.0 VR0.2 11 900 -0.953502 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1000 -0.956294 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1100 -0.955246 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1200 -0.947974 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1300 -0.953979 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1400 -0.941132 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1500 -0.915181 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1600 -0.891263 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1700 -0.834733 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1800 -0.797964 Sym
HMR1.0_11 HMR1.0 VR0.2 11 1900 -0.74184 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2000 -0.693995 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2100 -0.696624 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2200 -0.680364 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2300 -0.656135 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2400 -0.686326 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2500 -0.672369 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2600 -0.66793 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2700 -0.657743 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2800 -0.674004 Sym
HMR1.0_11 HMR1.0 VR0.2 11 2900 -0.670321 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3000 -0.663318 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3100 -0.684338 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3200 -0.670149 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3300 -0.665653 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3400 -0.6777 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3500 -0.65566 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3600 -0.672032 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3700 -0.650893 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3800 -0.691746 Sym
HMR1.0_11 HMR1.0 VR0.2 11 3900 -0.681356 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4000 -0.670836 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4100 -0.677859 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4200 -0.685284 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4300 -0.672678 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4400 -0.666134 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4500 -0.663519 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4600 -0.671446 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4700 -0.683456 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4800 -0.68211 Sym
HMR1.0_11 HMR1.0 VR0.2 11 4900 -0.682016 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5000 -0.685756 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5100 -0.659766 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5200 -0.695483 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5300 -0.665115 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5400 -0.662589 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5500 -0.684444 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5600 -0.693044 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5700 -0.683857 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5800 -0.65374 Sym
HMR1.0_11 HMR1.0 VR0.2 11 5900 -0.689541 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6000 -0.676568 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6100 -0.656321 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6200 -0.664477 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6300 -0.678275 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6400 -0.677169 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6500 -0.668779 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6600 -0.670207 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6700 -0.651824 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6800 -0.694137 Sym
HMR1.0_11 HMR1.0 VR0.2 11 6900 -0.675185 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7000 -0.68201 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7100 -0.68439 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7200 -0.670494 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7300 -0.677086 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7400 -0.666833 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7500 -0.666288 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7600 -0.668321 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7700 -0.665095 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7800 -0.666196 Sym
HMR1.0_11 HMR1.0 VR0.2 11 7900 -0.653626 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8000 -0.66874 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8100 -0.688258 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8200 -0.659644 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8300 -0.654331 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8400 -0.663301 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8500 -0.642281 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8600 -0.665291 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8700 -0.657247 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8800 -0.680938 Sym
HMR1.0_11 HMR1.0 VR0.2 11 8900 -0.657209 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9000 -0.654371 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9100 -0.652709 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9200 -0.663905 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9300 -0.664346 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9400 -0.657384 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9500 -0.651158 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9600 -0.66983 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9700 -0.674867 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9800 -0.651194 Sym
HMR1.0_11 HMR1.0 VR0.2 11 9900 -0.646096 Sym
HMR1.0_11 HMR1.0 VR0.2 11 10000 -0.667599 Sym
HMR1.0_12 HMR1.0 VR0.2 12 0 -0.0113689 Host
HMR1.0_12 HMR1.0 VR0.2 12 100 0.0580543 Host
HMR1.0_12 HMR1.0 VR0.2 12 200 -0.0901988 Host
HMR1.0_12 HMR1.0 VR0.2 12 300 -0.18978 Host
HMR1.0_12 HMR1.0 VR0.2 12 400 -0.246104 Host
HMR1.0_12 HMR1.0 VR0.2 12 500 -0.248859 Host
HMR1.0_12 HMR1.0 VR0.2 12 600 -0.255136 Host
HMR1.0_12 HMR1.0 VR0.2 12 700 -0.252255 Host
HMR1.0_12 HMR1.0 VR0.2 12 800 -0.250349 Host
HMR1.0_12 HMR1.0 VR0.2 12 900 -0.202734 Host
HMR1.0_12 HMR1.0 VR0.2 12 1000 -0.0650591 Host
HMR1.0_12 HMR1.0 VR0.2 12 1100 0.125964 Host
HMR1.0_12 HMR1.0 VR0.2 12 1200 0.484898 Host
HMR1.0_12 HMR1.0 VR0.2 12 1300 0.762911 Host
HMR1.0_12 HMR1.0 VR0.2 12 1400 0.90479 Host
HMR1.0_12 HMR1.0 VR0.2 12 1500 0.948007 Host
HMR1.0_12 HMR1.0 VR0.2 12 1600 0.960245 Host
HMR1.0_12 HMR1.0 VR0.2 12 1700 0.96114 Host
HMR1.0_12 HMR1.0 VR0.2 12 1800 0.961612 Host
HMR1.0_12 HMR1.0 VR0.2 12 1900 0.962031 Host
HMR1.0_12 HMR1.0 VR0.2 12 2000 0.962172 Host
HMR1.0_12 HMR1.0 VR0.2 12 2100 0.962534 Host
HMR1.0_12 HMR1.0 VR0.2 12 2200 0.962989 Host
HMR1.0_12 HMR1.0 VR0.2 12 2300 0.963061 Host
HMR1.0_12 HMR1.0 VR0.2 12 2400 0.962788 Host
HMR1.0_12 HMR1.0 VR0.2 12 2500 0.963269 Host
HMR1.0_12 HMR1.0 VR0.2 12 2600 0.963607 Host
HMR1.0_12 HMR1.0 VR0.2 12 2700 0.963697 Host
HMR1.0_12 HMR1.0 VR0.2 12 2800 0.964067 Host
HMR1.0_12 HMR1.0 VR0.2 12 2900 0.964042 Host
HMR1.0_12 HMR1.0 VR0.2 12 3000 0.963656 Host
HMR1.0_12 HMR1.0 VR0.2 12 3100 0.964013 Host
HMR1.0_12 HMR1.0 VR0.2 12 3200 0.964548 Host
HMR1.0_12 HMR1.0 VR0.2 12 3300 0.964585 Host
HMR1.0_12 HMR1.0 VR0.2 12 3400 0.965062 Host
HMR1.0_12 HMR1.0 VR0.2 12 3500 0.965069 Host
HMR1.0_12 HMR1.0 VR0.2 12 3600 0.965267 Host
HMR1.0_12 HMR1.0 VR0.2 12 3700 0.965666 Host
HMR1.0_12 HMR1.0 VR0.2 12 3800 0.965734 Host
HMR1.0_12 HMR1.0 VR0.2 12 3900 0.966504 Host
HMR1.0_12 HMR1.0 VR0.2 12 4000 0.967104 Host
HMR1.0_12 HMR1.0 VR0.2 12 4100 0.966958 Host
HMR1.0_12 HMR1.0 VR0.2 12 4200 0.967433 Host
HMR1.0_12 HMR1.0 VR0.2 12 4300 0.967632 Host
HMR1.0_12 HMR1.0 VR0.2 12 4400 0.967949 Host
HMR1.0_12 HMR1.0 VR0.2 12 4500 0.968319 Host
HMR1.0_12 HMR1.0 VR0.2 12 4600 0.968353 Host
HMR1.0_12 HMR1.0 VR0.2 12 4700 0.968886 Host
HMR1.0_12 HMR1.0 VR0.2 12 4800 0.968997 Host
HMR1.0_12 HMR1.0 VR0.2 12 4900 0.969105 Host
HMR1.0_12 HMR1.0 VR0.2 12 5000 0.969471 Host
HMR1.0_12 HMR1.0 VR0.2 12 5100 0.968889 Host
HMR1.0_12 HMR1.0 VR0.2 12 5200 0.969184 Host
HMR1.0_12 HMR1.0 VR0.2 12 5300 0.969804 Host
HMR1.0_12 HMR1.0 VR0.2 12 5400 0.970134 Host
HMR1.0_12 HMR1.0 VR0.2 12 5500 0.969385 Host
HMR1.0_12 HMR1.0 VR0.2 12 5600 0.968755 Host
HMR1.0_12 HMR1.0 VR0.2 12 5700 0.969469 Host
HMR1.0_12 HMR1.0 VR0.2 12 5800 0.970121 Host
HMR1.0_12 HMR1.0 VR0.2 12 5900 0.97073 Host
HMR1.0_12 HMR1.0 VR0.2 12 6000 0.971322 Host
HMR1.0_12 HMR1.0 VR0.2 12 6100 0.971736 Host
HMR1.0_12 HMR1.0 VR0.2 12 6200 0.972021 Host
HMR1.0_12 HMR1.0 VR0.2 12 6300 0.972599 Host
HMR1.0_12 HMR1.0 VR0.2 12 6400 0.973392 Host
HMR1.0_12 HMR1.0 VR0.2 12 6500 0.973851 Host
HMR1.0_12 HMR1.0 VR0.2 12 6600 0.974602 Host
HMR1.0_12 HMR1.0 VR0.2 12 6700 0.974502 Host
HMR1.0_12 HMR1.0 VR0.2 12 6800 0.973772 Host
HMR1.0_12 HMR1.0 VR0.2 12 6900 0.973835 Host
HMR1.0_12 HMR1.0 VR0.2 12 7000 0.973749 Host
HMR1.0_12 HMR1.0 VR0.2 12 7100 0.974614 Host
HMR1.0_12 HMR1.0 VR0.2 12 7200 0.975157 Host
HMR1.0_12 HMR1.0 VR0.2 12 7300 0.975612 Host
HMR1.0_12 HMR1.0 VR0.2 12 7400 0.975931 Host
HMR1.0_12 HMR1.0 VR0.2 12 7500 0.976377 Host
HMR1.0_12 HMR1.0 VR0.2 12 7600 0.976702 Host
HMR1.0_12 HMR1.0 VR0.2 12 7700 0.977058 Host
HMR1.0_12 HMR1.0 VR0.2 12 7800 0.977365 Host
HMR1.0_12 HMR1.0 VR0.2 12 7900 0.977897 Host
HMR1.0_12 HMR1.0 VR0.2 12 8000 0.977845 Host
HMR1.0_12 HMR1.0 VR0.2 12 8100 0.977473 Host
HMR1.0_12 HMR1.0 VR0.2 12 8200 0.977709 Host
HMR1.0_12 HMR1.0 VR0.2 12 8300 0.97713 Host
HMR1.0_12 HMR1.0 VR0.2 12 8400 0.978014 Host
HMR1.0_12 HMR1.0 VR0.2 12 8500 0.978566 Host
HMR1.0_12 HMR1.0 VR0.2 12 8600 0.979305 Host
HMR1.0_12 HMR1.0 VR0.2 12 8700 0.979676 Host
HMR1.0_12 HMR1.0 VR0.2 12 8800 0.980762 Host
HMR1.0_12 HMR1.0 VR0.2 12 8900 0.981265 Host
HMR1.0_12 HMR1.0 VR0.2 12 9000 0.981554 Host
HMR1.0_12 HMR1.0 VR0.2 12 9100 0.981979 Host
HMR1.0_12 HMR1.0 VR0.2 12 9200 0.981594 Host
HMR1.0_12 HMR1.0 VR0.2 12 9300 0.981015 Host
HMR1.0_12 HMR1.0 VR0.2 12 9400 0.980928 Host
HMR1.0_12 HMR1.0 VR0.2 12 9500 0.981079 Host
HMR1.0_12 HMR1.0 VR0.2 12 9600 0.980978 Host
HMR1.0_12 HMR1.0 VR0.2 12 9700 0.98075 Host
HMR1.0_12 HMR1.0 VR0.2 12 9800 0.981296 Host
HMR1.0_12 HMR1.0 VR0.2 12 9900 0.982013 Host
HMR1.0_12 HMR1.0 VR0.2 12 10000 0.982402 Host
HMR1.0_12 HMR1.0 VR0.2 12 0 -0.0115826 Sym
HMR1.0_12 HMR1.0 VR0.2 12 100 -0.551891 Sym
HMR1.0_12 HMR1.0 VR0.2 12 200 -0.737533 Sym
HMR1.0_12 HMR1.0 VR0.2 12 300 -0.812271 Sym
HMR1.0_12 HMR1.0 VR0.2 12 400 -0.857064 Sym
HMR1.0_12 HMR1.0 VR0.2 12 500 -0.883869 Sym
HMR1.0_12 HMR1.0 VR0.2 12 600 -0.899656 Sym
HMR1.0_12 HMR1.0 VR0.2 12 700 -0.908287 Sym
HMR1.0_12 HMR1.0 VR0.2 12 800 -0.920155 Sym
HMR1.0_12 HMR1.0 VR0.2 12 900 -0.903872 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1000 -0.865779 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1100 -0.803464 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1200 -0.70803 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1300 -0.616917 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1400 -0.568652 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1500 -0.560236 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1600 -0.557974 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1700 -0.571928 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1800 -0.556812 Sym
HMR1.0_12 HMR1.0 VR0.2 12 1900 -0.553057 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2000 -0.534511 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2100 -0.563303 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2200 -0.536148 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2300 -0.54691 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2400 -0.55862 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2500 -0.551413 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2600 -0.555239 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2700 -0.55653 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2800 -0.569631 Sym
HMR1.0_12 HMR1.0 VR0.2 12 2900 -0.571924 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3000 -0.573247 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3100 -0.583587 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3200 -0.572609 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3300 -0.56195 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3400 -0.566781 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3500 -0.564192 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3600 -0.578088 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3700 -0.563222 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3800 -0.556773 Sym
HMR1.0_12 HMR1.0 VR0.2 12 3900 -0.540334 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4000 -0.590303 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4100 -0.556554 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4200 -0.564468 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4300 -0.563093 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4400 -0.546764 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4500 -0.566353 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4600 -0.572192 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4700 -0.539054 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4800 -0.555184 Sym
HMR1.0_12 HMR1.0 VR0.2 12 4900 -0.577503 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5000 -0.561694 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5100 -0.566945 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5200 -0.580598 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5300 -0.558041 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5400 -0.573963 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5500 -0.552019 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5600 -0.553139 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5700 -0.570315 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5800 -0.562351 Sym
HMR1.0_12 HMR1.0 VR0.2 12 5900 -0.542787 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6000 -0.546649 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6100 -0.556732 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6200 -0.567939 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6300 -0.573559 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6400 -0.576109 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6500 -0.569277 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6600 -0.569988 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6700 -0.583634 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6800 -0.560955 Sym
HMR1.0_12 HMR1.0 VR0.2 12 6900 -0.549575 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7000 -0.566446 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7100 -0.550982 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7200 -0.558248 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7300 -0.563689 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7400 -0.563525 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7500 -0.568021 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7600 -0.557956 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7700 -0.560593 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7800 -0.543218 Sym
HMR1.0_12 HMR1.0 VR0.2 12 7900 -0.55427 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8000 -0.557365 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8100 -0.538982 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8200 -0.570652 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8300 -0.563204 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8400 -0.583614 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8500 -0.560079 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8600 -0.541503 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8700 -0.5608 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8800 -0.555242 Sym
HMR1.0_12 HMR1.0 VR0.2 12 8900 -0.547038 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9000 -0.560872 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9100 -0.559988 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9200 -0.575227 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9300 -0.559243 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9400 -0.555955 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9500 -0.568965 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9600 -0.56767 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9700 -0.562298 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9800 -0.555584 Sym
HMR1.0_12 HMR1.0 VR0.2 12 9900 -0.548691 Sym
HMR1.0_12 HMR1.0 VR0.2 12 10000 -0.53338 Sym
HMR1.0_13 HMR1.0 VR0.2 13 0 -0.00738768 Host
HMR1.0_13 HMR1.0 VR0.2 13 100 0.0606042 Host
HMR1.0_13 HMR1.0 VR0.2 13 200 -0.0887202 Host
HMR1.0_13 HMR1.0 VR0.2 13 300 -0.197988 Host
HMR1.0_13 HMR1.0 VR0.2 13 400 -0.260656 Host
HMR1.0_13 HMR1.0 VR0.2 13 500 -0.289031 Host
HMR1.0_13 HMR1.0 VR0.2 13 600 -0.306501 Host
HMR1.0_13 HMR1.0 VR0.2 13 700 -0.317361 Host
HMR1.0_13 HMR1.0 VR0.2 13 800 -0.311857 Host
HMR1.0_13 HMR1.0 VR0.2 13 900 -0.321205 Host
HMR1.0_13 HMR1.0 VR0.2 13 1000 -0.328357 Host
HMR1.0_13 HMR1.0 VR0.2 13 1100 -0.326087 Host
HMR1.0_13 HMR1.0 VR0.2 13 1200 -0.25946 Host
HMR1.0_13 HMR1.0 VR0.2 13 1300 -0.219645 Host
HMR1.0_13 HMR1.0 VR0.2 13 1400 -0.155679 Host
HMR1.0_13 HMR1.0 VR0.2 13 1500 -0.0197202 Host
HMR1.0_13 HMR1.0 VR0.2 13 1600 0.257096 Host
HMR1.0_13 HMR1.0 VR0.2 13 1700 0.529564 Host
HMR1.0_13 HMR1.0 VR0.2 13 1800 0.76971 Host
HMR1.0_13 HMR1.0 VR0.2 13 1900 0.861659 Host
HMR1.0_13 HMR1.0 VR0.2 13 2000 0.897756 Host
HMR1.0_13 HMR1.0 VR0.2 13 2100 0.906615 Host
HMR1.0_13 HMR1.0 VR0.2 13 2200 0.907468 Host
HMR1.0_13 HMR1.0 VR0.2 13 2300 0.90761 Host
HMR1.0_13 HMR1.0 VR0.2 13 2400 0.907379 Host
HMR1.0_13 HMR1.0 VR0.2 13 2500 0.907325 Host
HMR1.0_13 HMR1.0 VR0.2 13 2600 0.907243 Host
HMR1.0_13 HMR1.0 VR0.2 13 2700 0.907273 Host
HMR1.0_13 HMR1.0 VR0.2 13 2800 0.907299 Host
HMR1.0_13 HMR1.0 VR0.2 13 2900 0.907232 Host
HMR1.0_13 HMR1.0 VR0.2 13 3000 0.908001 Host
HMR1.0_13 HMR1.0 VR0.2 13 3100 0.908259 Host
HMR1.0_13 HMR1.0 VR0.2 13 3200 0.908249 Host
HMR1.0_13 HMR1.0 VR0.2 13 3300 0.908126 Host
HMR1.0_13 HMR1.0 VR0.2 13 3400 0.908583 Host
HMR1.0_13 HMR1.0 VR0.2 13 3500 0.90934 Host
HMR1.0_13 HMR1.0 VR0.2 13 3600 0.909236 Host
HMR1.0_13 HMR1.0 VR0.2 13 3700 0.908556 Host
HMR1.0_13 HMR1.0 VR0.2 13 3800 0.90785 Host
